name,Category,Rating,Nº Reviews,Stars,User Comment,Hours,Plus Code,Address,City,Province,Url,Latitude,Longitude,Url in Maps,categoria_puntuacion
Dos Monos Gourmet,Restaurante,4.6,,3.0,"Los alimentos buena presentación, se ve q realizan un gran esmero por la atención y servicio, aún falta por mejorar. Van bien. El sabor Sabroso","jueves, 5:30a11 PM; viernes, 5:30a11 PM; sábado, 5:30a11 PM; domingo, 5:30a11 PM; lunes, 5:30a11 PM; martes, 5:30a11 PM; miércoles, 5:30a11 PM","XWRW+QF Piedecuesta, Santander","Cra 6#1D-Bis-05, Piedecuesta-Paseo Alcalá #Casa 792, Piedecuesta, Santander","Piedecuesta, Santander",Santander,https://es.restaurantguru.com/Dos-Monos-Gourmet-Piedecuesta,6.9919435,-73.0537549,https://maps.app.goo.gl/dFr89Z7DuT5xkk1Y7,4.5-5.0
SIMBA - Restaurante y Comidas Rápidas,Restaurante,4.7,,5.0,"Un buen lugar para compartir y disfrutar cualquier plan en pareja, familia y amigos, su comida es deliciosa.","jueves, 11 AMa11 PM; viernes, 11 AMa11 PM; sábado, 11 AMa11 PM; domingo, 11 AMa11 PM; lunes, 11 AMa11 PM; martes, 11 AMa3 PM, 4:30a11 PM; miércoles, 11 AMa11 PM","2W2R+GP Piedecuesta, Santander","Piedecuesta, Santander","Piedecuesta, Santander",Santander,,7.0012782,-73.0581459,https://maps.app.goo.gl/gyTJ6jK9tbDJb28B7,4.5-5.0
Berracos Food,Restaurante,,,,,,"XWRP+PV Piedecuesta, Santander","Tv. 2 #4e 24, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9918124,-73.0627689,https://maps.app.goo.gl/RZGECacbJkNrqrnA8,< 4.0
Doggi&apos;s Fast Food,Restaurante,4.8,,4.0,"En su menú se encuentran, opciones de hot dogs, hamburguesas, papá locas con una base inusual...se pueden agregar aderezos de más y al gusto, el lugar es acogedor y tranquilo.","jueves, 5:30a11 PM; viernes, 5:30a11 PM; sábado, 4a11 PM; domingo, 5:30a11 PM; lunes, Cerrado; martes, 5:30a11 PM; miércoles, 5:30a11 PM","XWXR+MR Piedecuesta, Santander","calle 6n # 3a 131 junin 2, Piedecuesta, Santander","Piedecuesta, Santander",Santander,https://www.instagram.com/doggisfastfood/?hl=es-la,6.9991873,-73.0579211,https://maps.app.goo.gl/7mHTvZuZF69iTLDC6,4.5-5.0
Burgerpiz,Restaurante,3.4,,1.0,"Yo voy a dar mi opinión sobre el pollo broaster.. Es un producto que desde ayer no he podido superar el exeso tan grotesco en &quot;SODIO&quot; qué tiene ese pollo, no se si todos los alimentos que venden allí sean así, pero hay que tener cuidado a la hora de elegir comida rápida ya que la salud tambien hay que cuidarla. Que esto sirva también para el restaurante ya que debe siempre mejorar ya que el consumidor final es el afectado por sus malas preparaciones. Sin más que decir iré a tomar mi 93 avo litro de agua del día de hoy.","jueves, 5a11:30 PM; viernes, 5a11:30 PM; sábado, 5a11:30 PM; domingo, 5a11:30 PM; lunes, 5a11:30 PM; martes, 5a11:30 PM; miércoles, 5a11:30 PM","2W2W+HF Piedecuesta, Santander","Calle 7a No 15 - 23 Barrio, Av. 10ª N, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,7.0014352,-73.053873,https://maps.app.goo.gl/2nKmaQbRbRXwbT4i6,< 4.0
Grand Café La Calle,Restaurante,4.3,,4.0,"Grand cafe es un sitio genial para disfrutar de una excelente cena, aunque se halla pasado por cambios de administraciónes, el sitio sigue teniendo aun ese toque, grandes productos a muy buenos precios conservando aspectos gorumet en sus platos, si gustas reservar para celebrar ocasiones esoeciales, el sitio te ofrece la oosibilodad de alquilarte mesas y decorar segun tu preferencia y presupuesto. Lo recomiendo 100%","jueves, 6 AMa11:30 PM; viernes, 6 AMa11:30 PM; sábado, 6 AMa11:30 PM; domingo, 6 AMa11:30 PM; lunes, 6 AMa11:30 PM; martes, 6 AMa11:30 PM; miércoles, 6 AMa11:30 PM","2W2W+FJ Piedecuesta, Santander","Carrera 15 # 6N-21 Barrio, Av. 10ª N, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,7.0011369,-73.053445,https://maps.app.goo.gl/xF63iaromMmx3NRf9,4.0-4.5
RETRO FOOD taste and hot food,Hamburguesería,4.7,,5.0,La hamburguesa es muy deliciosa solo con verla en foto se antoja de todas..,"jueves, 4a10:30 PM; viernes, 4a10:30 PM; sábado, 4a11:30 PM; domingo, 4a10:30 PM; lunes, Cerrado; martes, Cerrado; miércoles, Cerrado","2X22+C4 Piedecuesta, Santander","Cl. 1ª Nte., Piedecuesta, Santander","Piedecuesta, Santander",Santander,,7.0010996,-73.0497196,https://maps.app.goo.gl/icVw592zJwZQiq2HA,4.5-5.0
Comidas rápidas la marucha,Restaurante de comida rápida,4.0,,,,"jueves, 6a9:30 PM; viernes, 6 PMa12 AM; sábado, 6 PMa12 AM; domingo, 6a10 PM; lunes, Cerrado; martes, 6a9:30 PM; miércoles, 6a9:30 PM","XXJ3+24 Piedecuesta, Santander","Cl. 18 #7-22, Piedecuesta, Santander","Piedecuesta, Santander",Santander,https://lamarucha.ola.click/,6.9800998,-73.047234,https://maps.app.goo.gl/2fDpr3cp9gAhrNWt9,4.0-4.5
Comidas Rápidas Manolete,Restaurante,4.2,,5.0,"De los mejores sitios para comer una verdadera comida rápida. Platos sencillos (sin tanta variedad) como lo que busca uno a veces. Comida deliciosa, rápida, buenas salsas, precios cómodos y un ambiente acogedor, espacioso y limpio.","jueves, 12 AMa12 PM, 5 PMa12 AM; viernes, 12 AMa12 PM, 5 PMa12 AM; sábado, 11 AMa12 PM; domingo, 11 AMa12 PM; lunes, 12 AMa12 PM, 5 PMa12 AM; martes, 12 AMa12 PM, 5 PMa12 AM; miércoles, 12 AMa12 PM, 5 PMa12 AM","XXJ2+R7 Piedecuesta, Santander","Cl. 14 #6a-06, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9820962,-73.049309,https://maps.app.goo.gl/aSg87LsDHse998LU9,4.0-4.5
Alinfinitas,Restaurante de comida rápida,4.7,,5.0,"Si quieres disfrutar de unas buenas alas de pollo con unas salsas deliciosas este es el lugar indicado, he ido varias veces y siempre las disfruto como si fuera la primera vez, en cuanto el servicio debo decir que también es muy bueno, en mi caso las veces que me han atendido, me han atendido de forma amable. Y el ambiente del lugar es perfecto para disfrutar de esta deliciosa comida ya sea en familia, pareja o amigos. 5/5","jueves, 5a11:30 PM; viernes, 5a11:30 PM; sábado, 5a11:30 PM; domingo, 5a11:30 PM; lunes, 5a11:30 PM; martes, 5a11:30 PM; miércoles, 5a11:30 PM","XXG2+WC Piedecuesta, Santander","Paseo del puente 1, Cra. 5 #18a - 47, Piedecuesta, Santander","Piedecuesta, Santander",Santander,https://queresto.com/Alinfinitas,6.9773711,-73.0489584,https://maps.app.goo.gl/x99Kv8VQNxTA16aj7,4.5-5.0
Beer House Restaurante Cervecería,Restaurante de comida rápida,4.5,,5.0,La comida es muy rica 😋  y el lugar tiene un ambiente genial la atención es buena y el servicio rápido me gusto demasiado los recomiendo mucho,"jueves, 3a11 PM; viernes, 3a11 PM; sábado, 12a11 PM; domingo, 12a11 PM; lunes, 3a11 PM; martes, 3a11 PM; miércoles, 3a11 PM","2W2V+7P Piedecuesta, Santander","Calle 4N # 9-03, Junin IV Etapa, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,7.0006905,-73.0557465,https://maps.app.goo.gl/Ky9yMjzYYyKQ18ML9,4.5-5.0
El Refrank,Agencia de publicidad,,,,,,"XXQ2+96 Piedecuesta, Santander","Cl 7, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9884488,-73.0494609,https://maps.app.goo.gl/1ezgsjwkD48niewY6,< 4.0
Totto Parrilla Disco 70&apos;s,Bar restaurante,4.5,,5.0,Buen lugar para compartir con familia o amigos.,"jueves, 4 PMa12 AM; viernes, 4 PMa2 AM; sábado, 4 PMa2 AM; domingo, 4 PMa12 AM; lunes, 4 PMa12 AM; martes, 4 PMa12 AM; miércoles, 4 PMa12 AM","XWWW+RQ Piedecuesta, Santander","Cra 8, Vía Antigua a Piedecuesta #1-50, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9971231,-73.0530198,https://maps.app.goo.gl/8YGdMLi4jtu6kYeq5,4.5-5.0
Mercagan,Restaurante,4.2,,5.0,"La hamburguesa es sencillamente espectacular!!! La carne es deliciosa y de un sabor único.

Las papitas si las pueden mejorar un poco","jueves, 11:30 AMa9 PM; viernes, 11:30 AMa9 PM; sábado, 11:30 AMa9 PM; domingo, 11:30 AMa9 PM; lunes, 11:30 AMa9 PM; martes, 11:30 AMa9 PM; miércoles, 11:30 AMa9 PM","2W2W+95 Piedecuesta, Santander","Cl. 3 AN, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,7.0008838,-73.0545032,https://maps.app.goo.gl/31TtoD62a4YUkJEQA,4.0-4.5
Conchale vale,Restaurante de comida rápida,4.3,,1.0,"Pedi un domicilio, tardo más de 1 hora en llegar, me tocaban inisistir en mi pedido, después de tanta espera y demora, llegó la comida bien fría y no me quisieron dar solución, su respuesta fue: Esperamos para la próxima vez no vuelva a suceder, que mal servicio. NO LO RECOMIENDO!","jueves, 6:30 PMa2:30 AM; viernes, 6:30 PMa4 AM; sábado, 6:30 PMa4 AM; domingo, 6:30 PMa2:30 AM; lunes, 6:30 PMa2:30 AM; martes, Cerrado; miércoles, 6:30 PMa2:30 AM","XWRV+JM Piedecuesta, Santander","Cra. 4, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.991562,-73.0558342,https://maps.app.goo.gl/Et6BbMiZxqWSCsia7,4.0-4.5
Papa dog y loki,Hamburguesería,5.0,,5.0,"Super, queda por la calle 7 después de pasar el semáforo","jueves, 12a2 AM, 5:30a11:58 PM; viernes, 12a2 AM, 5:30a11:58 PM; sábado, 12a2 AM, 5a11:59 PM; domingo, 12a2 AM, 5:30a11:57 PM; lunes, 12a2 AM, 5:30a11:59 PM; martes, Cerrado; miércoles, 5a11:59 PM","XXR4+F8 Piedecuesta, Santander","Cra. 15C #7, Piedecuesta, Santander","Piedecuesta, Santander",Santander,http://186.182.161.43/,6.9911477,-73.044186,https://maps.app.goo.gl/KYsaSpL8VdhfVkDe9,4.5-5.0
Comidas Rapidas Zharick Burger,Comida a domicilio,4.0,,2.0,"La comida esta mal manipulada, es la higiene, pero de resto la atención es muy rápida y muy rica la comida buen precio","jueves, 5a11:30 PM; viernes, 5a11:30 PM; sábado, 5a11:30 PM; domingo, 5a11:30 PM; lunes, 5a11:30 PM; martes, 5a10:30 PM; miércoles, 5a11:30 PM","XXG2+6P Piedecuesta, Santander","Barrio Paseo del Puente 2, Cl 21 #4B 04, Piedecuesta, Santander","Piedecuesta, Santander",Santander,https://www.aiyellow.com/zharichburguerpta/,6.9755375,-73.0482466,https://maps.app.goo.gl/vZo1WSPsTfb8VTW4A,4.0-4.5
Amatista rock burguer,Restaurante de comida rápida,4.0,,5.0,El sabor de la carne es algo increíble. Recomendadisimo.,"jueves, 6a10 PM; viernes, 6a10 PM; sábado, 6a10 PM; domingo, 6a10 PM; lunes, 6a10 PM; martes, 6a10 PM; miércoles, 6a10 PM","XWRV+PJ Piedecuesta, Santander","Cra. 4 #1b-9 1b-9, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9918448,-73.0559373,https://maps.app.goo.gl/QyBPPkQRxqk14gko8,4.0-4.5
Parke755 Parrilla Bar,Restaurante,4.2,,5.0,Super un ambiente familiar y la comida rica,"jueves, 4:25a11:30 PM; viernes, 4:25 PMa1:30 AM; sábado, 4:25 PMa1:30 AM; domingo, 4:25a11:30 PM; lunes, 4:25a11:30 PM; martes, 4:25a11:30 PM; miércoles, 4:25a11:30 PM","XXQ2+78 Piedecuesta, Santander","Cra. 9 #7-55, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9881285,-73.04915,https://maps.app.goo.gl/fMcRygRKgpaRXB1n7,4.0-4.5
Tabaco restaurante,Restaurante,4.8,,5.0,"Nuevo sitio que recomiendo probar, aprovechando la gran oferta gastronómica que hay en Bucaramanga y su área metropolitana. Un sitio agradable, con buenas porciones a precios asequibles y opciones para todos.

Lugar: el sitio queda ubicado en una zona altamente comercial de Pidecuesta,   su ambiente es relajado, agradable, bien iluminado y amplio, perfecto para grupos pequeños o grandes. Cuenta con un baño para caballeros y otro para damas y es apto para todas las edades. Además, pueden ubicarse sin problemas personas en condición de discapacidad ya que es en el primer piso. Finalmente, cuenta con diversas bahías donde los carros pueden parquearse sin problema.

Atención: nuestro camamero fue muy amable y servicial, siempre atento a tener la mesa despejada al terminar los platos y pendiente de nuestro pedido.

Comida: hay de todos los platos para todos los gustos. Yo comí la mazorca desgranada y tenía muchísimo pollo y carne, por lo que le doy un plus. Pero en definitiva las hamburguesas son un hit: delicioso sabor y bastante grandes, con acompañamiento de papas en tres presentaciones (criolla, casquitos o francesa). En particular recomiendo La Vega, la cual tiene tomates secos que le dan un sabor dulce muy delicioso a la hamburguesa. La forma de calentar en la mesa las costillas de cerdo es un mini espectáculo para entretener. En general los precios oscilan entre los 10 a 20, con excepción de la picada que es para varias personas. En general los precios son asequibles y las porciones generosas.

Bebidas: alcohólicas y no alcohólicas, con variadas opciones para todos los gustos y a buenos precios. Se ofrecen cócteles muy buenos, aunque recomiendo la sangría, la cual en jarra alcanza para unas seis o siete copas.","jueves, 5a11 PM; viernes, 5a11:25 PM; sábado, 5a11:25 PM; domingo, 5a11 PM; lunes, 5a10:45 PM; martes, 5a10:45 PM; miércoles, 5a10:45 PM","XWWV+VC Piedecuesta, Santander","Santelmo 2 manzana a casa 5, Piedecuesta, Santander","Piedecuesta, Santander",Santander,https://wa.link/5grbzz,6.9971287,-73.0563809,https://maps.app.goo.gl/99AQkXBHNPB44Boj8,4.5-5.0
"Comidas Rapidas Venezolanas Shalom Jired - Barrio Chacarita, Comuna del Trapiche",Restaurante de comida rápida,4.8,,5.0,"Excelente sitio de comidas rápidas de estilo venezolano. Tienen hamburguesas, perros, pepitos, arepas y hasta patacones. Excelente y económico.","jueves, 4:30a11 PM; viernes, 4:30a11 PM; sábado, 4:30a11 PM; domingo, 4:30a11 PM; lunes, 4:30a11 PM; martes, 4:30a11 PM; miércoles, 4:30a11 PM","XWQV+2F Piedecuesta, Santander","Kr 2, Cl 4, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9876167,-73.0563727,https://maps.app.goo.gl/vmAgfhzmPrQvbTAq8,4.5-5.0
@nnie Burger,Restaurante,4.2,,5.0,Demasiado bueno su menú y su sabor. Bastante económico para la calidad.,,"XWWV+H9 Piedecuesta, Santander","Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.996418,-73.0566231,https://maps.app.goo.gl/SN8nPe3uzKmCaCBc8,4.0-4.5
Comidas rápidas Mechis Miraflores PIEDECUESTA,Restaurante de comida rápida,5.0,,5.0,"Deliciosas, me encantan su hamburguesas, excelente servicio.","jueves, 5 AMa11:10 PM; viernes, 5 AMa11:10 PM; sábado, 5 AMa11:10 PM; domingo, 5 AMa11:10 PM; lunes, 5 AMa11:10 PM; martes, 5 AMa11:10 PM; miércoles, 5 AMa11:10 PM","XWFV+6F Piedecuesta, Santander","Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9730935,-73.0562972,https://maps.app.goo.gl/fXqWj7sT7qE6DmMR7,4.5-5.0
Comidas Rapidas Venezolanas Shalom Jired - Cabecera,Hamburguesería,5.0,,5.0,"Excelente servicio y muy buen sabor. El perro caliente, full recomendado. Tienen Pepitos, hamburguesas, arepas y todo muy bueno.","jueves, 5a10:30 PM; viernes, 5a10:30 PM; sábado, 5a10:30 PM; domingo, 5a10:30 PM; lunes, 5a10:30 PM; martes, 5a10:30 PM; miércoles, 5a10:30 PM","XXR4+65 Piedecuesta, Santander","Cl 7a #1510, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9906037,-73.0446079,https://maps.app.goo.gl/hPnRdVHLAhPTGotS6,4.5-5.0
Delicias&apos; Burguer,Hamburguesería,5.0,,5.0,"Excelente sitio de comidas rápidas. Tienen un menú bueno y económico. Aún no tienen local por asuntos de remodelación, pero tienen domicilios y compra en línea para pasar a buscar. Atención amable y son rápidos en sacar los pedidos. Muy recomendado, en especial las papas locas, crujientes y con muy buenas carnes.","jueves, 5a10 PM; viernes, 5a10 PM; sábado, 5a10 PM; domingo, 5a10 PM; lunes, 5a10 PM; martes, 5a10 PM; miércoles, 5a10 PM","XXG2+XH Piedecuesta, Santander","Cra. 5A #1911, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9774888,-73.0485506,https://maps.app.goo.gl/pwemBohwHLcvYSEf9,4.5-5.0
Comida rápida piedecuesta Daniel burger,Comida a domicilio,5.0,,5.0,"Si de comida rápida y deliciosa se trata me voy con este lugar siendo un delivery perfecto para esos días en los que quieres salir de la rutina , ingredientes de calidad al precio justo una buena cantidad y sus salsas una maravilla , recomendado al 100%","jueves, 12a10:30 PM; viernes, 12a10:30 PM; sábado, 12a11:30 PM; domingo, 3a11 PM; lunes, 12a10 PM; martes, 12a10 PM; miércoles, 12a10 PM",,,Piedecuesta,,https://wa.me/message/6ZN7P7QJOEAXK1,6.987964,-73.0539986,https://maps.app.goo.gl/31UGbNrpzo3HLyETA,4.5-5.0
Texas steak House,Restaurante,3.8,,5.0,"Es una excelente opción en Piedecuesta, ubicado en una zona de fácil acceso y con suficiente espacio para estacionar. La hamburguesa que pedí estaba bien preparada, con ingredientes frescos y de alta calidad. El servicio fue rápido y muy bueno. El personal es amable y servicial.
En general la verdad si recomiendo el sitio. Espero volver pronto y probar otras opciones del menú","jueves, 4a10:30 PM; viernes, 4a10:30 PM; sábado, 4a10:30 PM; domingo, 4 PMa10:30 AM; lunes, 4a10:30 PM; martes, 4a10:30 PM; miércoles, 4a10:30 PM","2W2V+39 Piedecuesta, Santander","Calle 6 norte #4 138, Piedecuesta, Santander","Piedecuesta, Santander",Santander,https://instabio.cc/2071664Px5C,7.0002297,-73.0565961,https://maps.app.goo.gl/ZNLiqQ2EF6UdNtnX6,< 4.0
La Ocañera,Restaurante colombiano,4.5,,4.0,"Buenas arepas, pero el pedido demora mucho. Casi 1 hora para 3 arepas y no es la primera vez que pasa","jueves, 3:30 PMa12 AM; viernes, 3:30 PMa12 AM; sábado, 3:30 PMa12 AM; domingo, 3:30a11 PM; lunes, 3:30 PMa12 AM; martes, 3:30 PMa12 AM; miércoles, 3:30 PMa12 AM","XWWR+FX Piedecuesta, Santander","Diagonal 6 1iN - 03 por la principal, La Argentina, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9961737,-73.0575066,https://maps.app.goo.gl/hJgpzmgePHsqMVuBA,4.5-5.0
Antojitos Super Combos,Restaurante de comida rápida,5.0,,5.0,"estábamos de paso por piedecuestas y llegamos a comer ahí, y los perros y hamburguesas muy buenos y un excelente precio, recomendado.",,"XXF3+V3 Piedecuesta, Santander","Paseo del Puente, Cl. 23 #5A-17, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9746637,-73.0473309,https://maps.app.goo.gl/2z5qrvRxnQJ26Na89,4.5-5.0
COMBO BURGUER&apos;S,Restaurante de comida rápida,5.0,,5.0,Muy rico,"jueves, 5:30a10:30 PM; viernes, 5:30a10:30 PM; sábado, 5:30a10:30 PM; domingo, 5:30a10:30 PM; lunes, 5:30a10:30 PM; martes, Cerrado; miércoles, 5:30a10:30 PM","XXV2+7G Piedecuesta, Santander","Calle 3 &amp; Carrera 12, Piedecuesta, Santander","Piedecuesta, Santander",Santander,,6.9932436,-73.0486373,https://maps.app.goo.gl/uESp2792NMz7XD756,4.5-5.0
Veco burguers,Hamburguesería,5.0,,5.0,"Deliciosa la comida, una atención rápida...","jueves, 4 PMa12 AM; viernes, 4 PMa12 AM; sábado, 4 PMa12 AM; domingo, 4 PMa12 AM; lunes, 4 PMa12 AM; martes, 4 PMa12 AM; miércoles, Cerrado","XXH2+6V Piedecuesta, Santander","Cra. 6 &amp; Cl. 19, Paseo del Puente, Santander","Piedecuesta, Santander",Santander,,6.9781056,-73.047821,https://maps.app.goo.gl/64vs9fTaAa62VKgv6,4.5-5.0
Restaurante la Quinta,Restaurante,4.6,,4.0,La comida es rica y barata. Sin embargo le falta un poco de variedad.,"jueves, 11 AMa2:30 PM, 6a10 PM; viernes, 11 AMa2:30 PM, 6a10 PM; sábado, 11 AMa2:30 PM, 6a10 PM; domingo, 11 AMa2:30 PM, 6a10 PM; lunes, Cerrado; martes, 11:30 AMa2:30 PM, 6a10 PM; miércoles, 11 AMa2:30 PM, 6a10 PM","XWQX+VJ Piedecuesta, Santander","Cra. 8 #4-94, Piedecuesta, Santander","Piedecuesta, Santander",Santander,https://www.instagram.com/laquinta_restaurante/,6.9896952,-73.0509167,https://maps.app.goo.gl/Sk2PvDnjTRyAmk5C7,4.5-5.0
